operator,from_gare_id,from_gare,to_gare_id,to_gare,source_km,osrm_km,delta_km,ratio
APRR,365,JARNY,872,TOURNUS,479.41,386.882,-92.528,0.807
APRR,365,JARNY,893,URY,375.59,361.542,-14.048,0.9626
APRR,365,JARNY,902,VAL DE SAONE,567.23,429.57,-137.66,0.7573
APRR,365,JARNY,925,VILLE SOUS LAFERTE,272.11,261.773,-10.337,0.962
APRR,365,JARNY,929,VILLEFRANCHE-LIMAS,581.21,474.077,-107.133,0.8157
APRR,365,JARNY,930,Villefranche nord,545.46,463.62,-81.84,0.85
APRR,365,JARNY,933,Villefranche ville,550.76,457.672,-93.088,0.831
APRR,365,JARNY,934,VILLENEUVE-DONDAGRE,311.26,338.053,26.793,1.0861
APRR,365,JARNY,939,Viriat,530.88,437.164,-93.716,0.8235
APRR,365,JARNY,951,Vulaines,269.51,269.321,-0.189,0.9993
APRR,366,JOIGNY,27,ALLAINES,134.82,135.061,0.241,1.0018
APRR,366,JOIGNY,28,Allainville,163.42,157.54,-5.88,0.964
APRR,366,JOIGNY,31,Ambérieu,327.79,361.787,33.997,1.1037
APRR,366,JOIGNY,34,AMBOISE CH.RENAULT,212.02,213.393,1.373,1.0065
APRR,366,JOIGNY,55,ARLAY,268.3,332.72,64.42,1.2401
APRR,366,JOIGNY,58,Artenay,121.42,149.578,28.158,1.2319
APRR,366,JOIGNY,68,Auxerre nord,25.8,85.97,60.17,3.3322
APRR,366,JOIGNY,69,Auxerre sud,37.5,73.221,35.721,1.9526
APRR,366,JOIGNY,71,AUXY,65.32,111.202,45.882,1.7024
APRR,366,JOIGNY,72,Avallon,81.6,170.287,88.688,2.0869
APRR,366,JOIGNY,76,Balan,351.82,376.466,24.646,1.0701
APRR,366,JOIGNY,82,BAUME-LES-DAMES,308.3,341.484,33.184,1.1076
APRR,366,JOIGNY,93,BEAUMONT,362.98,335.833,-27.147,0.9252
APRR,366,JOIGNY,95,Beaune nord,173.25,209.135,35.885,1.2071
APRR,366,JOIGNY,96,BEAUNE SUD,179.0,214.609,35.609,1.1989
APRR,366,JOIGNY,97,BEAUPONT,312.0,302.093,-9.907,0.9682
APRR,366,JOIGNY,99,Beaurepaire,283.7,316.434,32.734,1.1154
APRR,366,JOIGNY,109,Bellegarde,363.48,417.037,53.557,1.1473
APRR,366,JOIGNY,110,BELLEVILLE S/SAONE,284.7,321.314,36.614,1.1286
APRR,366,JOIGNY,118,BERSAILLIN,263.5,293.686,30.186,1.1146
APRR,366,JOIGNY,119,Besançon est,289.22,322.433,33.213,1.1148
APRR,366,JOIGNY,120,Besançon nord,274.6,307.762,33.162,1.1208
APRR,366,JOIGNY,121,BESANCON OUEST,265.2,299.386,34.186,1.1289
APRR,366,JOIGNY,125,BEYNOST,365.98,371.726,5.746,1.0157
APRR,366,JOIGNY,130,Bierre-les-Semur,107.5,203.334,95.834,1.8915
APRR,366,JOIGNY,137,BLERE,288.72,274.919,-13.801,0.9522
APRR,366,JOIGNY,138,Blois,182.32,185.423,3.103,1.017
APRR,366,JOIGNY,151,Bourg nord,285.59,322.256,36.666,1.1284
APRR,366,JOIGNY,152,Bourg sud,306.02,341.38,35.36,1.1155
APRR,366,JOIGNY,154,BOURGES (LIM.CONC.),243.32,183.817,-59.503,0.7555
APRR,366,JOIGNY,170,BULGNEVILLE,273.24,291.537,18.297,1.067
APRR,366,JOIGNY,198,Chalon centre,201.1,237.062,35.962,1.1788
APRR,366,JOIGNY,199,CHALON NORD,198.22,233.635,35.415,1.1787
APRR,366,JOIGNY,200,Chalon sud,207.3,243.395,36.095,1.1741
APRR,366,JOIGNY,202,CHALONS - LA VEUVE,218.18,202.88,-15.3,0.9299
APRR,366,JOIGNY,203,CHALONS MOURMELON,226.58,250.969,24.389,1.1076
APRR,366,JOIGNY,210,CHARMONT (LIM.CONC),139.68,,,
APRR,366,JOIGNY,218,CHÂTEAU-THIERRY,297.88,189.058,-108.822,0.6347
APRR,366,JOIGNY,221,CHATENOIS,283.39,339.05,55.66,1.1964
APRR,366,JOIGNY,223,CHATILLON-LABORDE,96.61,96.896,0.286,1.003
APRR,366,JOIGNY,227,CHAUMONT-SEMOUTIERS,190.86,190.247,-0.613,0.9968
APRR,366,JOIGNY,228,Chémery,248.12,272.774,24.654,1.0994
APRR,366,JOIGNY,235,Choisey,230.41,265.572,35.162,1.1526
APRR,366,JOIGNY,242,CLERMONT-EN-ARGONNE,277.38,288.392,11.012,1.0397
APRR,366,JOIGNY,240,CLERMONT-BARRIERE,432.8,358.168,-74.632,0.8276
APRR,366,JOIGNY,246,Colombey-les-Belles,312.09,338.263,26.173,1.0839
APRR,366,JOIGNY,247,Combronde,395.58,363.073,-32.507,0.9178
APRR,366,JOIGNY,255,Courtenay,16.93,16.48,-0.45,0.9734
APRR,366,JOIGNY,264,DEUX-CHAISES,359.22,302.604,-56.616,0.8424
APRR,366,JOIGNY,269,DIJON SUD,208.9,218.907,10.007,1.0479
APRR,366,JOIGNY,265,DIJON-ARC S/TILLE,224.06,228.273,4.213,1.0188
APRR,366,JOIGNY,267,Péage de Dijon/Crimolois,256.4,229.793,-26.607,0.8962
APRR,366,JOIGNY,270,Dôle,232.6,266.849,34.249,1.1472
APRR,366,JOIGNY,272,Dormans,272.28,255.335,-16.945,0.9378
APRR,366,JOIGNY,284,EGLETONS,516.33,477.303,-39.027,0.9244
APRR,366,JOIGNY,285,ELOISE,372.18,407.047,34.867,1.0937
APRR,366,JOIGNY,290,ESCRENNES,88.42,90.11,1.69,1.0191
APRR,366,JOIGNY,292,ESVRES,302.52,261.152,-41.368,0.8633
APRR,366,JOIGNY,300,FEILLENS,260.68,296.008,35.328,1.1355
APRR,366,JOIGNY,303,FLEURY-EN-BIERE,100.88,78.23,-22.65,0.7755
APRR,366,JOIGNY,305,FONTAINEBLEAU,57.93,58.024,0.094,1.0016
APRR,366,JOIGNY,308,FONTENAY /LOING,42.92,43.216,0.296,1.0069
APRR,366,JOIGNY,311,FORET DE TRONCAIS,313.97,315.806,1.836,1.0058
APRR,366,JOIGNY,312,Forges,79.34,78.057,-1.283,0.9838
APRR,366,JOIGNY,317,FRESNES EN WOEVRE,317.68,300.99,-16.69,0.9475
APRR,366,JOIGNY,327,GANNAT,393.59,327.816,-65.774,0.8329
APRR,366,JOIGNY,333,GENDREY,249.18,282.9,33.72,1.1353
APRR,366,JOIGNY,335,GERZAT-VILLE,414.44,358.005,-56.435,0.8638
APRR,366,JOIGNY,336,GIDY,124.72,125.524,0.804,1.0064
APRR,366,JOIGNY,338,GONDREVILLE A77/N,50.12,52.191,2.071,1.0413
APRR,366,JOIGNY,339,GONDREVILLE A77/S,96.87,52.191,-44.679,0.5388
APRR,366,JOIGNY,348,GROISSIAT,357.05,386.174,29.124,1.0816
APRR,366,JOIGNY,352,GYE,325.7,320.083,-5.617,0.9828
APRR,366,JOIGNY,365,JARNY,340.18,323.31,-16.87,0.9504
APRR,366,JOIGNY,370,L ISLE-S/LE-DOUBS,325.6,359.412,33.812,1.1038
APRR,366,JOIGNY,377,LA BOISSE,377.63,369.913,-7.717,0.9796
APRR,366,JOIGNY,378,LA BOISSE - MONTLUEL,356.1,371.316,15.216,1.0427
APRR,366,JOIGNY,386,LA COTIERE,362.06,373.661,11.601,1.032
APRR,366,JOIGNY,388,La Croix-Chalon,342.45,378.5,36.05,1.1053
APRR,366,JOIGNY,393,LA FOLIE-B/PARIS,199.52,127.281,-72.239,0.6379
APRR,366,JOIGNY,422,LAMOTTE-BEUVRON,171.62,172.485,0.865,1.005
APRR,366,JOIGNY,425,LANGRES NORD,217.19,216.145,-1.045,0.9952
APRR,366,JOIGNY,426,Langres sud,223.84,223.994,0.154,1.0007
APRR,366,JOIGNY,450,LE MIROIR,298.84,331.627,32.787,1.1097
APRR,366,JOIGNY,463,LES EPRUNES,120.21,108.115,-12.094,0.8994
APRR,366,JOIGNY,494,Mâcon nord,253.1,303.446,50.346,1.1989
APRR,366,JOIGNY,495,MACON SUD,263.43,343.334,79.904,1.3033
APRR,366,JOIGNY,498,Magnant,140.02,138.002,-2.018,0.9856
APRR,366,JOIGNY,503,MANZAT,407.33,351.105,-56.225,0.862
APRR,366,JOIGNY,507,Marolles-sur-Seine,71.82,71.811,-0.009,0.9999
APRR,366,JOIGNY,516,MER,165.12,202.143,37.023,1.2242
APRR,366,JOIGNY,520,Meung-sur-Loire,148.62,149.388,0.768,1.0052
APRR,366,JOIGNY,533,MONT-CHOISY,198.38,181.792,-16.588,0.9164
APRR,366,JOIGNY,549,Montigny-le-Roi,237.29,280.557,43.267,1.1823
APRR,366,JOIGNY,552,MONTMARAULT,351.5,351.202,-0.298,0.9992
APRR,366,JOIGNY,560,MONTREUIL (REIMS),318.38,166.565,-151.815,0.5232
APRR,366,JOIGNY,562,MONTREUIL AUX LIONS,344.68,210.609,-134.071,0.611
APRR,366,JOIGNY,585,NEMOURS,54.98,62.785,7.805,1.142
APRR,366,JOIGNY,602,NITRY,62.3,138.224,75.924,2.2187
APRR,366,JOIGNY,605,Nuits-St-Georges,191.4,225.96,34.56,1.1806
APRR,366,JOIGNY,607,OLIVET,139.32,142.688,3.368,1.0242
APRR,366,JOIGNY,616,ORLEANS-CENTRE,132.92,148.346,15.427,1.1161
APRR,366,JOIGNY,617,Orléans nord,126.92,131.127,4.207,1.0331
APRR,366,JOIGNY,637,Pérouges,345.25,379.429,34.179,1.099
APRR,366,JOIGNY,652,PONT D AIN,320.43,354.462,34.032,1.1062
APRR,366,JOIGNY,660,POUILLY-EN-AUXOIS,136.6,162.091,25.491,1.1866
APRR,366,JOIGNY,672,REIMS EST (TAISSY),245.38,226.789,-18.591,0.9242
APRR,366,JOIGNY,674,REIMS NORD (ORMES),251.98,233.673,-18.307,0.9273
APRR,366,JOIGNY,678,REIMS OUEST (THILLOIS),258.58,235.461,-23.119,0.9106
APRR,366,JOIGNY,679,REIMS SUD,244.38,227.74,-16.64,0.9319
APRR,366,JOIGNY,683,REPLONGES,263.95,344.14,80.19,1.3038
APRR,366,JOIGNY,687,RIOM,408.42,365.276,-43.144,0.8944
APRR,366,JOIGNY,689,Robecourt,259.25,285.969,26.719,1.1031
APRR,366,JOIGNY,726,SAINT MAURICE,365.6,365.922,0.322,1.0009
APRR,366,JOIGNY,732,SAINT THIBAULT,113.79,135.687,21.897,1.1924
APRR,366,JOIGNY,740,SALBRIS,190.32,235.66,45.34,1.2382
APRR,366,JOIGNY,754,SAVIGNY /CLAIRIS,17.72,18.667,0.947,1.0534
APRR,366,JOIGNY,769,Seurre,202.9,277.42,74.52,1.3673
APRR,366,JOIGNY,777,SOIRANS,230.65,268.456,37.806,1.1639
APRR,366,JOIGNY,778,Sommesous,177.08,169.729,-7.351,0.9585
APRR,366,JOIGNY,785,St-Amand-Montrond,284.77,287.63,2.86,1.01
APRR,366,JOIGNY,792,St-Etienne-au-Temple,226.58,210.541,-16.039,0.9292
APRR,366,JOIGNY,799,ST GERMAIN LES VERGNE,560.33,472.781,-87.549,0.8438
APRR,366,JOIGNY,802,St-Gibrien,205.78,188.608,-17.172,0.9166
APRR,366,JOIGNY,803,ST HILAIRE,21.92,24.741,2.821,1.1287
APRR,366,JOIGNY,812,ST JULIEN / SANCY,450.33,398.667,-51.663,0.8853
APRR,366,JOIGNY,819,St-Martin-du-Fresne,337.16,383.659,46.499,1.1379
APRR,366,JOIGNY,834,St-Romain-sur-Cher,259.32,277.238,17.918,1.0691
APRR,366,JOIGNY,791,ST-DENIS-LES-SENS,41.93,43.076,1.146,1.0273
APRR,366,JOIGNY,798,St-Germain-Laxis,103.87,122.127,18.257,1.1758
APRR,366,JOIGNY,840,STE MENEHOULD,259.58,244.814,-14.766,0.9431
APRR,366,JOIGNY,842,SYLANS,346.73,381.797,35.067,1.1011
APRR,366,JOIGNY,853,THENNELIERES,125.89,123.355,-2.535,0.9799
APRR,366,JOIGNY,861,TIL CHATEL,246.9,251.932,5.032,1.0204
APRR,366,JOIGNY,863,TORVILLIERS,97.71,98.822,1.112,1.0114
APRR,366,JOIGNY,872,TOURNUS,227.6,264.553,36.953,1.1624
APRR,366,JOIGNY,873,TOURS-C/MONNAIE,240.22,236.089,-4.131,0.9828
APRR,366,JOIGNY,888,TULLE EST,534.33,476.385,-57.945,0.8916
APRR,366,JOIGNY,890,TULLE NORD,542.33,472.288,-70.042,0.8709
APRR,366,JOIGNY,893,URY,66.81,67.855,1.045,1.0156
APRR,366,JOIGNY,895,USSEL EST,474.33,417.738,-56.592,0.8807
APRR,366,JOIGNY,897,USSEL OUEST,491.33,433.765,-57.565,0.8828
APRR,366,JOIGNY,902,VAL DE SAONE,373.97,307.24,-66.73,0.8216
APRR,366,JOIGNY,906,VALLÉE DE L'AUBE,152.78,135.775,-17.005,0.8887
APRR,366,JOIGNY,909,VATRY,181.38,164.435,-16.945,0.9066
APRR,366,JOIGNY,912,VEIGNE,321.32,261.85,-59.47,0.8149
APRR,366,JOIGNY,916,VERDUN,317.68,318.657,0.977,1.0031
APRR,366,JOIGNY,922,VIERZON EST,217.02,218.143,1.123,1.0052
APRR,366,JOIGNY,923,VIERZON NORD,211.32,212.52,1.2,1.0057
APRR,366,JOIGNY,925,VILLE SOUS LAFERTE,167.69,165.978,-1.712,0.9898
APRR,366,JOIGNY,931,VILLEFRANCHE S/ CHER,226.82,229.066,2.246,1.0099
APRR,366,JOIGNY,929,VILLEFRANCHE-LIMAS,329.4,351.748,22.348,1.0678
APRR,366,JOIGNY,930,Villefranche nord,293.65,341.291,47.641,1.1622
APRR,366,JOIGNY,933,Villefranche ville,298.95,335.343,36.393,1.1217
APRR,366,JOIGNY,934,VILLENEUVE-DONDAGRE,28.92,28.266,-0.654,0.9774
APRR,366,JOIGNY,939,Viriat,295.62,330.965,35.345,1.1196
APRR,366,JOIGNY,943,VIRY,406.58,436.555,29.975,1.0737
APRR,366,JOIGNY,947,VOIE SACRÉE,290.58,273.733,-16.847,0.942
APRR,366,JOIGNY,951,Vulaines,70.67,70.403,-0.267,0.9962
APRR,366,JOIGNY,953,VULCANIA-BROMONT,427.33,371.31,-56.02,0.8689
APRR,370,L ISLE-S/LE-DOUBS,27,ALLAINES,460.42,458.358,-2.062,0.9955
APRR,370,L ISLE-S/LE-DOUBS,28,Allainville,489.02,480.837,-8.183,0.9833
APRR,370,L ISLE-S/LE-DOUBS,31,Ambérieu,248.99,249.149,0.159,1.0006
APRR,370,L ISLE-S/LE-DOUBS,34,AMBOISE CH.RENAULT,537.62,536.691,-0.929,0.9983
APRR,370,L ISLE-S/LE-DOUBS,55,ARLAY,147.5,180.749,33.249,1.2254
APRR,370,L ISLE-S/LE-DOUBS,58,Artenay,447.02,472.875,25.855,1.0578
APRR,370,L ISLE-S/LE-DOUBS,68,Auxerre nord,299.8,297.805,-1.995,0.9933
APRR,370,L ISLE-S/LE-DOUBS,69,Auxerre sud,288.1,310.33,22.23,1.0772
APRR,370,L ISLE-S/LE-DOUBS,71,AUXY,390.92,434.499,43.579,1.1115
APRR,370,L ISLE-S/LE-DOUBS,72,Avallon,244.0,242.192,-1.808,0.9926
APRR,370,L ISLE-S/LE-DOUBS,76,Balan,273.02,274.345,1.325,1.0049
APRR,370,L ISLE-S/LE-DOUBS,82,BAUME-LES-DAMES,17.3,57.87,40.57,3.3451
APRR,370,L ISLE-S/LE-DOUBS,93,BEAUMONT,541.66,292.05,-249.61,0.5392
APRR,370,L ISLE-S/LE-DOUBS,95,Beaune nord,152.35,225.56,73.21,1.4805
APRR,370,L ISLE-S/LE-DOUBS,96,BEAUNE SUD,151.2,152.174,0.974,1.0064
APRR,370,L ISLE-S/LE-DOUBS,97,BEAUPONT,191.2,193.398,2.198,1.0115
APRR,370,L ISLE-S/LE-DOUBS,99,Beaurepaire,162.9,164.463,1.563,1.0096
APRR,370,L ISLE-S/LE-DOUBS,109,Bellegarde,284.68,304.4,19.72,1.0693
APRR,370,L ISLE-S/LE-DOUBS,110,BELLEVILLE S/SAONE,256.9,258.879,1.979,1.0077
APRR,370,L ISLE-S/LE-DOUBS,118,BERSAILLIN,142.7,141.716,-0.984,0.9931
APRR,370,L ISLE-S/LE-DOUBS,119,Besançon est,36.38,68.128,31.748,1.8727
APRR,370,L ISLE-S/LE-DOUBS,120,Besançon nord,51.0,71.873,20.873,1.4093
APRR,370,L ISLE-S/LE-DOUBS,121,BESANCON OUEST,60.4,62.659,2.259,1.0374
APRR,370,L ISLE-S/LE-DOUBS,125,BEYNOST,287.18,284.452,-2.728,0.9905
APRR,370,L ISLE-S/LE-DOUBS,130,Bierre-les-Semur,218.1,216.093,-2.007,0.9908
APRR,370,L ISLE-S/LE-DOUBS,137,BLERE,614.32,598.216,-16.104,0.9738
APRR,370,L ISLE-S/LE-DOUBS,138,Blois,507.92,508.72,0.8,1.0016
APRR,370,L ISLE-S/LE-DOUBS,151,Bourg nord,221.21,223.458,2.248,1.0102
APRR,370,L ISLE-S/LE-DOUBS,152,Bourg sud,227.22,228.743,1.523,1.0067
APRR,370,L ISLE-S/LE-DOUBS,154,BOURGES (LIM.CONC.),568.92,463.907,-105.013,0.8154
APRR,370,L ISLE-S/LE-DOUBS,170,BULGNEVILLE,266.3,184.876,-81.424,0.6942
APRR,370,L ISLE-S/LE-DOUBS,198,Chalon centre,173.3,174.626,1.326,1.0077
APRR,370,L ISLE-S/LE-DOUBS,199,CHALON NORD,170.42,171.2,0.78,1.0046
APRR,370,L ISLE-S/LE-DOUBS,200,Chalon sud,179.5,180.96,1.46,1.0081
APRR,370,L ISLE-S/LE-DOUBS,202,CHALONS - LA VEUVE,396.86,397.864,1.004,1.0025
APRR,370,L ISLE-S/LE-DOUBS,203,CHALONS MOURMELON,405.26,445.953,40.693,1.1004
APRR,370,L ISLE-S/LE-DOUBS,210,CHARMONT (LIM.CONC),318.36,,,
APRR,370,L ISLE-S/LE-DOUBS,218,CHÂTEAU-THIERRY,476.56,477.161,0.601,1.0013
APRR,370,L ISLE-S/LE-DOUBS,221,CHATENOIS,276.45,231.915,-44.535,0.8389
APRR,370,L ISLE-S/LE-DOUBS,223,CHATILLON-LABORDE,417.65,419.07,1.42,1.0034
APRR,370,L ISLE-S/LE-DOUBS,227,CHAUMONT-SEMOUTIERS,223.58,225.513,1.933,1.0086
APRR,370,L ISLE-S/LE-DOUBS,228,Chémery,573.72,567.673,-6.047,0.9895
APRR,370,L ISLE-S/LE-DOUBS,235,Choisey,109.61,106.65,-2.96,0.973
APRR,370,L ISLE-S/LE-DOUBS,242,CLERMONT-EN-ARGONNE,456.06,323.184,-132.876,0.7086
APRR,370,L ISLE-S/LE-DOUBS,240,CLERMONT-BARRIERE,758.4,419.338,-339.062,0.5529
APRR,370,L ISLE-S/LE-DOUBS,246,Colombey-les-Belles,305.15,238.154,-66.996,0.7804
APRR,370,L ISLE-S/LE-DOUBS,247,Combronde,721.18,424.243,-296.937,0.5883
APRR,370,L ISLE-S/LE-DOUBS,255,Courtenay,342.53,339.777,-2.753,0.992
APRR,370,L ISLE-S/LE-DOUBS,264,DEUX-CHAISES,684.82,363.774,-321.046,0.5312
APRR,370,L ISLE-S/LE-DOUBS,265,DIJON-ARC S/TILLE,137.71,138.976,1.266,1.0092
APRR,370,L ISLE-S/LE-DOUBS,267,Péage de Dijon/Crimolois,135.6,132.425,-3.175,0.9766
APRR,370,L ISLE-S/LE-DOUBS,270,Dôle,93.0,95.47,2.47,1.0266
APRR,370,L ISLE-S/LE-DOUBS,272,Dormans,450.96,450.319,-0.641,0.9986
APRR,370,L ISLE-S/LE-DOUBS,284,EGLETONS,841.93,538.472,-303.457,0.6396
APRR,370,L ISLE-S/LE-DOUBS,285,ELOISE,293.38,294.41,1.03,1.0035
APRR,370,L ISLE-S/LE-DOUBS,290,ESCRENNES,414.02,413.407,-0.613,0.9985
APRR,370,L ISLE-S/LE-DOUBS,292,ESVRES,628.12,584.449,-43.671,0.9305
APRR,370,L ISLE-S/LE-DOUBS,300,FEILLENS,232.88,233.573,0.693,1.003
APRR,370,L ISLE-S/LE-DOUBS,303,FLEURY-EN-BIERE,426.48,401.527,-24.953,0.9415
APRR,370,L ISLE-S/LE-DOUBS,305,FONTAINEBLEAU,383.53,381.321,-2.209,0.9942
APRR,370,L ISLE-S/LE-DOUBS,308,FONTENAY /LOING,368.52,366.514,-2.006,0.9946
APRR,370,L ISLE-S/LE-DOUBS,311,FORET DE TRONCAIS,639.57,393.595,-245.975,0.6154
APRR,370,L ISLE-S/LE-DOUBS,312,Forges,400.38,400.231,-0.149,0.9996
APRR,370,L ISLE-S/LE-DOUBS,317,FRESNES EN WOEVRE,496.36,283.019,-213.341,0.5702
APRR,370,L ISLE-S/LE-DOUBS,327,GANNAT,719.19,388.986,-330.204,0.5409
APRR,370,L ISLE-S/LE-DOUBS,333,GENDREY,76.42,77.568,1.148,1.015
APRR,370,L ISLE-S/LE-DOUBS,335,GERZAT-VILLE,740.04,419.175,-320.865,0.5664
APRR,370,L ISLE-S/LE-DOUBS,336,GIDY,450.32,448.821,-1.499,0.9967
APRR,370,L ISLE-S/LE-DOUBS,338,GONDREVILLE A77/N,375.72,375.488,-0.232,0.9994
APRR,370,L ISLE-S/LE-DOUBS,339,GONDREVILLE A77/S,422.47,375.488,-46.982,0.8888
APRR,370,L ISLE-S/LE-DOUBS,348,GROISSIAT,278.25,225.043,-53.207,0.8088
APRR,370,L ISLE-S/LE-DOUBS,352,GYE,318.76,213.446,-105.314,0.6696
APRR,370,L ISLE-S/LE-DOUBS,365,JARNY,518.86,305.976,-212.884,0.5897
APRR,370,L ISLE-S/LE-DOUBS,366,JOIGNY,325.6,323.297,-2.303,0.9929
APRR,370,L ISLE-S/LE-DOUBS,377,LA BOISSE,298.83,307.478,8.648,1.0289
APRR,370,L ISLE-S/LE-DOUBS,378,LA BOISSE - MONTLUEL,277.3,288.639,11.339,1.0409
APRR,370,L ISLE-S/LE-DOUBS,386,LA COTIERE,283.26,278.755,-4.505,0.9841
APRR,370,L ISLE-S/LE-DOUBS,388,La Croix-Chalon,263.65,265.863,2.213,1.0084
APRR,370,L ISLE-S/LE-DOUBS,393,LA FOLIE-B/PARIS,525.12,450.578,-74.542,0.858
APRR,370,L ISLE-S/LE-DOUBS,422,LAMOTTE-BEUVRON,497.22,495.783,-1.438,0.9971
APRR,370,L ISLE-S/LE-DOUBS,425,LANGRES NORD,210.25,212.35,2.1,1.01
APRR,370,L ISLE-S/LE-DOUBS,426,Langres sud,190.6,193.132,2.532,1.0133
APRR,370,L ISLE-S/LE-DOUBS,450,LE MIROIR,178.04,179.657,1.617,1.0091
APRR,370,L ISLE-S/LE-DOUBS,463,LES EPRUNES,441.25,430.289,-10.961,0.9752
APRR,370,L ISLE-S/LE-DOUBS,493,Mâcon centre,247.8,236.615,-11.185,0.9549
APRR,370,L ISLE-S/LE-DOUBS,494,Mâcon nord,225.3,241.011,15.711,1.0697
APRR,370,L ISLE-S/LE-DOUBS,495,MACON SUD,235.63,280.898,45.268,1.1921
APRR,370,L ISLE-S/LE-DOUBS,498,Magnant,274.42,329.038,54.618,1.199
APRR,370,L ISLE-S/LE-DOUBS,503,MANZAT,732.93,412.275,-320.655,0.5625
APRR,370,L ISLE-S/LE-DOUBS,507,Marolles-sur-Seine,392.86,393.985,1.125,1.0029
APRR,370,L ISLE-S/LE-DOUBS,516,MER,490.72,525.44,34.72,1.0708
APRR,370,L ISLE-S/LE-DOUBS,520,Meung-sur-Loire,474.22,472.685,-1.535,0.9968
APRR,370,L ISLE-S/LE-DOUBS,533,MONT-CHOISY,377.06,376.776,-0.284,0.9992
APRR,370,L ISLE-S/LE-DOUBS,549,Montigny-le-Roi,230.35,162.672,-67.678,0.7062
APRR,370,L ISLE-S/LE-DOUBS,552,MONTMARAULT,677.1,403.634,-273.466,0.5961
APRR,370,L ISLE-S/LE-DOUBS,560,MONTREUIL (REIMS),497.06,488.74,-8.32,0.9833
APRR,370,L ISLE-S/LE-DOUBS,562,MONTREUIL AUX LIONS,523.36,496.877,-26.483,0.9494
APRR,370,L ISLE-S/LE-DOUBS,585,NEMOURS,380.58,386.082,5.502,1.0145
APRR,370,L ISLE-S/LE-DOUBS,602,NITRY,263.3,261.222,-2.078,0.9921
APRR,370,L ISLE-S/LE-DOUBS,605,Nuits-St-Georges,153.25,155.939,2.689,1.0175
APRR,370,L ISLE-S/LE-DOUBS,607,OLIVET,464.92,465.985,1.065,1.0023
APRR,370,L ISLE-S/LE-DOUBS,616,ORLEANS-CENTRE,458.52,471.644,13.124,1.0286
APRR,370,L ISLE-S/LE-DOUBS,617,Orléans nord,452.52,454.424,1.904,1.0042
APRR,370,L ISLE-S/LE-DOUBS,637,Pérouges,266.45,266.792,0.342,1.0013
APRR,370,L ISLE-S/LE-DOUBS,652,PONT D AIN,241.63,241.825,0.195,1.0008
APRR,370,L ISLE-S/LE-DOUBS,660,POUILLY-EN-AUXOIS,189.0,235.615,46.615,1.2466
APRR,370,L ISLE-S/LE-DOUBS,672,REIMS EST (TAISSY),424.06,421.773,-2.287,0.9946
APRR,370,L ISLE-S/LE-DOUBS,674,REIMS NORD (ORMES),430.66,428.658,-2.002,0.9954
APRR,370,L ISLE-S/LE-DOUBS,678,REIMS OUEST (THILLOIS),437.26,430.445,-6.815,0.9844
APRR,370,L ISLE-S/LE-DOUBS,679,REIMS SUD,423.06,422.724,-0.336,0.9992
APRR,370,L ISLE-S/LE-DOUBS,683,REPLONGES,236.15,243.701,7.551,1.032
APRR,370,L ISLE-S/LE-DOUBS,687,RIOM,734.02,426.446,-307.574,0.581
APRR,370,L ISLE-S/LE-DOUBS,689,Robecourt,252.31,178.172,-74.138,0.7062
APRR,370,L ISLE-S/LE-DOUBS,714,SAINT GENIS,232.82,233.194,0.374,1.0016
APRR,370,L ISLE-S/LE-DOUBS,726,SAINT MAURICE,40.0,7.58,-32.42,0.1895
APRR,370,L ISLE-S/LE-DOUBS,732,SAINT THIBAULT,300.65,301.206,0.556,1.0018
APRR,370,L ISLE-S/LE-DOUBS,740,SALBRIS,515.92,516.038,0.118,1.0002
APRR,370,L ISLE-S/LE-DOUBS,754,SAVIGNY /CLAIRIS,343.32,341.964,-1.356,0.9961
APRR,370,L ISLE-S/LE-DOUBS,769,Seurre,122.7,123.606,0.906,1.0074
APRR,370,L ISLE-S/LE-DOUBS,777,SOIRANS,114.0,114.909,0.909,1.008
APRR,370,L ISLE-S/LE-DOUBS,778,Sommesous,355.76,364.713,8.953,1.0252
APRR,370,L ISLE-S/LE-DOUBS,785,St-Amand-Montrond,610.37,422.183,-188.187,0.6917
APRR,370,L ISLE-S/LE-DOUBS,792,St-Etienne-au-Temple,405.26,405.525,0.265,1.0007
APRR,370,L ISLE-S/LE-DOUBS,802,St-Gibrien,384.46,383.592,-0.868,0.9977
APRR,370,L ISLE-S/LE-DOUBS,803,ST HILAIRE,347.52,348.038,0.518,1.0015
APRR,370,L ISLE-S/LE-DOUBS,812,ST JULIEN / SANCY,775.93,459.837,-316.093,0.5926
APRR,370,L ISLE-S/LE-DOUBS,819,St-Martin-du-Fresne,258.36,271.022,12.662,1.049
APRR,370,L ISLE-S/LE-DOUBS,834,St-Romain-sur-Cher,584.92,600.535,15.615,1.0267
APRR,370,L ISLE-S/LE-DOUBS,791,ST-DENIS-LES-SENS,367.53,366.373,-1.157,0.9969
APRR,370,L ISLE-S/LE-DOUBS,798,St-Germain-Laxis,424.91,444.301,19.391,1.0456
APRR,370,L ISLE-S/LE-DOUBS,840,STE MENEHOULD,438.26,439.798,1.538,1.0035
APRR,370,L ISLE-S/LE-DOUBS,842,SYLANS,267.93,269.159,1.229,1.0046
APRR,370,L ISLE-S/LE-DOUBS,853,THENNELIERES,304.57,304.132,-0.438,0.9986
